FILE NAME,LABEL,FORMAT,SIZE,URL,phase
NORMAL (163).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (164).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (165).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (166).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (167).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (168).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (169).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (17).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (170).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (171).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (172).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (173).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (174).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (175).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (176).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (177).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (178).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (179).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (18).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (180).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (181).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (182).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (183).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (184).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (185).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (186).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (187).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (188).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (189).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (19).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (190).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (191).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (192).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (193).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (194).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (195).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (196).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (197).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (198).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (199).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (2).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (20).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (200).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (201).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (202).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (203).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (204).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (205).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (206).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (207).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (208).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (209).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (21).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (210).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (211).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (212).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (213).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (214).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (215).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (216).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (217).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (218).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (219).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (22).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (220).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (221).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (222).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (223).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (224).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (225).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (226).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (227).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (228).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (229).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (23).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (230).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (231).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (232).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (233).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (234).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (235).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (236).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (237).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (238).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (239).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (24).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (240).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (241).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (242).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (243).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (244).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (245).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (246).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (247).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (248).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (249).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (25).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (250).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (251).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (252).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (253).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (254).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (255).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (256).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (257).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (258).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (259).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (26).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (260).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (261).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (262).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (263).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (264).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (265).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (266).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (267).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (268).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (269).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (27).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (270).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (271).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (272).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (273).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (274).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (275).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (276).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (277).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (278).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (279).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (28).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (280).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (281).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (282).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (283).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (284).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (285).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (286).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (287).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (288).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (289).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (29).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (290).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (291).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (292).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (293).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (294).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (295).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (296).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (297).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (298).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (299).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (3).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (30).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (300).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (301).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (302).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (303).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (304).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (305).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (306).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (307).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (308).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (309).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (31).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (310).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (311).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (312).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (313).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (314).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (315).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (316).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (317).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (318).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (319).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (32).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (320).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (321).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (322).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (323).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (324).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (325).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (326).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (327).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (328).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (329).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (33).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (330).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (331).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (332).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (333).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (334).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (335).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (336).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (337).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (338).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (339).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (34).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (340).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (341).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (342).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (343).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (344).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (345).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (346).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (347).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (348).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (349).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (35).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (350).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (351).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (352).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (353).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (354).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (355).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (356).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (357).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (358).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (359).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (36).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (360).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (361).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (362).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (363).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (364).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (365).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (366).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (367).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (368).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (369).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (37).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (370).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (371).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (372).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (373).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (374).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (375).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (376).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (377).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,test
NORMAL (378).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (379).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (38).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (380).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (381).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,val
NORMAL (382).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
NORMAL (383).png,Normal,PNG,1024*1024,https://www.kaggle.com/paultimothymooney/chest-xray-pneumonia,train
